ticket_id,customer_id,created_date,category,priority,status
TK-19317,C-2241,2024-11-16,Onboarding,Medium,Closed
TK-19318,C-2241,2024-12-07,Technical,Medium,Closed
TK-19319,C-2241,2024-12-09,Account,High,Resolved
TK-19320,C-2241,2024-12-15,Billing,Low,Closed
TK-19321,C-2242,2024-08-10,Billing,Medium,Closed
TK-19322,C-2242,2024-10-01,Feature Request,Medium,Resolved
TK-19323,C-2242,2024-10-13,Billing,High,In Progress
TK-19324,C-2242,2024-10-15,Billing,Medium,Closed
TK-19325,C-2242,2024-10-21,Billing,High,In Progress
TK-19326,C-2242,2024-11-02,Technical,Medium,Open
TK-19327,C-2242,2024-11-13,Billing,Low,Resolved
TK-19328,C-2242,2024-11-17,Onboarding,Low,Closed
TK-19329,C-2242,2024-11-29,Account,Medium,Closed
TK-19330,C-2242,2024-12-03,Technical,Medium,In Progress
TK-19331,C-2242,2024-12-15,Billing,High,Resolved
TK-19332,C-2242,2024-12-26,Feature Request,Medium,Closed
TK-19333,C-2242,2024-12-30,Account,Critical,Resolved
TK-19334,C-2242,2024-12-27,Technical,Critical,Resolved
TK-19335,C-2243,2024-10-24,Billing,High,Closed
TK-19336,C-2243,2024-11-18,Technical,High,Closed
TK-19337,C-2243,2024-12-09,Account,Medium,Resolved
TK-19338,C-2244,2024-03-30,Billing,Medium,Resolved
TK-19339,C-2244,2024-09-17,Billing,Low,Open
TK-19340,C-2244,2024-10-17,Technical,High,In Progress
TK-19341,C-2244,2024-10-29,Technical,Low,Open
TK-19342,C-2244,2024-11-11,Billing,Medium,Closed
TK-19343,C-2244,2024-11-17,Technical,High,In Progress
TK-19344,C-2244,2024-12-17,Technical,Medium,Resolved
TK-19345,C-2244,2024-12-26,Feature Request,High,Closed
TK-19346,C-2245,2024-10-22,Technical,Critical,Closed
TK-19347,C-2245,2024-11-10,Technical,High,Resolved
TK-19348,C-2245,2024-11-11,Technical,Low,Closed
TK-19349,C-2245,2024-11-17,Feature Request,Medium,In Progress
TK-19350,C-2245,2024-11-20,Technical,Medium,Closed
TK-19351,C-2245,2024-11-27,Technical,Low,Open
TK-19352,C-2245,2024-12-11,Feature Request,High,In Progress
TK-19353,C-2245,2024-12-22,Technical,Low,Resolved
TK-19354,C-2245,2024-08-19,Feature Request,Medium,Open
TK-19355,C-2246,2024-05-25,Technical,Low,Closed
TK-19356,C-2246,2024-09-24,Onboarding,High,Resolved
TK-19357,C-2246,2024-10-07,Billing,Low,Closed
TK-19358,C-2246,2024-10-31,Technical,Low,In Progress
TK-19359,C-2246,2024-11-08,Feature Request,Medium,Resolved
TK-19360,C-2246,2024-11-10,Billing,High,Closed
TK-19361,C-2246,2024-11-26,Technical,Low,Resolved
TK-19362,C-2246,2024-11-27,Technical,Critical,Closed
TK-19363,C-2246,2024-11-30,Technical,High,Closed
TK-19364,C-2246,2024-12-21,Billing,High,In Progress
TK-19365,C-2246,2024-12-26,Billing,Critical,In Progress
TK-19366,C-2246,2024-12-27,Billing,High,In Progress
TK-19367,C-2247,2024-10-14,Technical,High,Open
TK-19368,C-2247,2024-10-18,Account,High,Resolved
TK-19369,C-2247,2024-10-26,Account,High,Resolved
TK-19370,C-2247,2024-10-27,Technical,High,Resolved
TK-19371,C-2247,2024-11-09,Technical,Medium,Closed
TK-19372,C-2247,2024-11-09,Account,Critical,Closed
TK-19373,C-2247,2024-11-13,Technical,Low,Resolved
TK-19374,C-2247,2024-11-16,Technical,Medium,Closed
TK-19375,C-2247,2024-11-22,Billing,Medium,Open
TK-19376,C-2247,2024-11-22,Feature Request,Medium,Closed
TK-19377,C-2247,2024-11-25,Billing,Low,Resolved
TK-19378,C-2247,2024-12-06,Account,High,Closed
TK-19379,C-2247,2024-12-25,Technical,Low,Resolved
TK-19380,C-2247,2024-12-28,Billing,High,Closed
TK-19381,C-2247,2024-12-25,Technical,High,Closed
TK-19382,C-2248,2024-05-15,Billing,Medium,Open
TK-19383,C-2248,2024-10-03,Technical,Medium,Resolved
TK-19384,C-2248,2024-10-07,Feature Request,Low,Closed
TK-19385,C-2248,2024-10-16,Billing,Medium,Closed
TK-19386,C-2248,2024-10-17,Technical,Medium,Closed
TK-19387,C-2248,2024-10-23,Account,Low,In Progress
TK-19388,C-2248,2024-10-24,Technical,Medium,In Progress
TK-19389,C-2248,2024-11-17,Technical,High,Resolved
TK-19390,C-2248,2024-11-24,Account,Medium,Closed
TK-19391,C-2248,2024-11-29,Account,Medium,Open
TK-19392,C-2248,2024-12-28,Billing,High,Resolved
TK-19393,C-2249,2024-08-10,Account,Medium,Resolved
TK-19394,C-2249,2024-10-26,Onboarding,Medium,Closed
TK-19395,C-2249,2024-10-26,Account,Low,Closed
TK-19396,C-2249,2024-10-29,Feature Request,Medium,Resolved
TK-19397,C-2249,2024-11-03,Technical,Medium,Closed
TK-19398,C-2249,2024-11-28,Account,Low,Resolved
TK-19399,C-2249,2024-11-30,Billing,Medium,Resolved
TK-19400,C-2249,2024-12-06,Feature Request,Medium,Resolved
TK-19401,C-2249,2024-12-09,Feature Request,Low,Resolved
TK-19402,C-2249,2024-12-11,Account,Low,Closed
TK-19403,C-2249,2024-12-23,Billing,Critical,Open
TK-19404,C-2249,2024-12-25,Onboarding,High,Closed
TK-19405,C-2249,2024-12-26,Feature Request,Medium,Open
TK-19406,C-2250,2024-05-16,Feature Request,High,Closed
TK-19407,C-2250,2024-05-16,Feature Request,High,Closed
TK-19408,C-2250,2024-10-07,Account,High,Closed
TK-19409,C-2250,2024-10-21,Onboarding,Low,Open
TK-19410,C-2250,2024-10-26,Onboarding,Critical,Closed
TK-19411,C-2250,2024-11-06,Account,Medium,Closed
TK-19412,C-2250,2024-11-27,Technical,Low,Resolved
TK-19413,C-2250,2024-12-19,Account,High,Resolved
TK-19414,C-2250,2024-12-23,Billing,Medium,Open
TK-19415,C-2250,2024-12-23,Technical,Medium,Open
TK-19416,C-2250,2024-12-26,Account,Medium,Closed
TK-19417,C-2250,2024-12-28,Technical,High,Closed
TK-19418,C-2250,2024-12-30,Account,Medium,Resolved
TK-19419,C-2251,2024-02-05,Technical,Medium,In Progress
TK-19420,C-2251,2024-02-15,Technical,High,Closed
TK-19421,C-2251,2024-10-06,Billing,Low,Closed
TK-19422,C-2251,2024-10-20,Technical,Medium,In Progress
TK-19423,C-2251,2024-10-31,Feature Request,High,Closed
TK-19424,C-2252,2024-10-11,Feature Request,Low,Closed
TK-19425,C-2252,2024-10-22,Technical,Low,Open
TK-19426,C-2252,2024-10-30,Technical,High,Resolved
TK-19427,C-2252,2024-11-04,Technical,High,Closed
TK-19428,C-2252,2024-11-05,Technical,Low,Closed
TK-19429,C-2252,2024-11-07,Billing,Medium,Closed
TK-19430,C-2252,2024-11-18,Technical,Low,Resolved
TK-19431,C-2252,2024-11-20,Billing,High,Resolved
TK-19432,C-2252,2024-11-27,Billing,Low,Resolved
TK-19433,C-2252,2024-12-12,Onboarding,Medium,Closed
TK-19434,C-2252,2024-12-19,Onboarding,High,Resolved
TK-19435,C-2252,2024-12-20,Billing,Medium,Resolved
TK-19436,C-2252,2024-12-23,Onboarding,Critical,Resolved
TK-19437,C-2252,2024-10-18,Billing,Medium,Closed
TK-19438,C-2253,2024-07-09,Onboarding,Medium,Resolved
TK-19439,C-2253,2024-10-10,Account,Critical,Closed
TK-19440,C-2253,2024-11-05,Technical,Medium,Resolved
TK-19441,C-2253,2024-12-24,Billing,Low,Resolved
TK-19442,C-2253,2024-12-14,Billing,Low,Closed
TK-19443,C-2254,2024-07-23,Billing,High,Resolved
TK-19444,C-2254,2024-08-10,Onboarding,Medium,Closed
TK-19445,C-2254,2024-10-06,Technical,Critical,Resolved
TK-19446,C-2254,2024-10-16,Technical,Low,Resolved
TK-19447,C-2254,2024-10-18,Account,High,Resolved
TK-19448,C-2254,2024-10-19,Technical,Low,Closed
TK-19449,C-2254,2024-11-02,Billing,Medium,Resolved
TK-19450,C-2254,2024-11-14,Technical,Critical,Resolved
TK-19451,C-2254,2024-12-11,Technical,Medium,Resolved
TK-19452,C-2255,2024-10-06,Technical,Medium,Resolved
TK-19453,C-2255,2024-10-27,Feature Request,Low,Closed
TK-19454,C-2255,2024-11-14,Billing,High,Resolved
TK-19455,C-2255,2024-11-14,Feature Request,High,Resolved
TK-19456,C-2255,2024-11-14,Account,Medium,Open
TK-19457,C-2255,2024-11-17,Billing,Medium,In Progress
TK-19458,C-2255,2024-11-26,Technical,Medium,In Progress
TK-19459,C-2255,2024-11-29,Technical,Medium,In Progress
TK-19460,C-2255,2024-12-25,Technical,Medium,Open
TK-19461,C-2256,2024-06-25,Technical,Critical,Resolved
TK-19462,C-2256,2024-08-16,Onboarding,Low,Closed
TK-19463,C-2256,2024-11-17,Billing,High,Resolved
TK-19464,C-2256,2024-11-22,Feature Request,Medium,Resolved
TK-19465,C-2256,2024-11-25,Onboarding,Low,Resolved
TK-19466,C-2257,2024-07-14,Technical,High,In Progress
TK-19467,C-2257,2024-12-03,Billing,Medium,Closed
TK-19468,C-2257,2024-12-27,Onboarding,Medium,Resolved
TK-19469,C-2257,2024-12-29,Billing,Medium,Closed
TK-19470,C-2258,2024-05-20,Feature Request,High,Closed
TK-19471,C-2258,2024-10-10,Onboarding,Medium,Closed
TK-19472,C-2258,2024-10-21,Feature Request,Medium,Closed
TK-19473,C-2258,2024-10-29,Technical,High,Closed
TK-19474,C-2259,2024-03-16,Billing,Medium,Resolved
TK-19475,C-2259,2024-10-11,Onboarding,Medium,Closed
TK-19476,C-2259,2024-10-23,Billing,Medium,In Progress
TK-19477,C-2259,2024-11-10,Billing,Critical,Resolved
TK-19478,C-2259,2024-11-19,Feature Request,Critical,Closed
TK-19479,C-2259,2024-11-19,Technical,Medium,Closed
TK-19480,C-2259,2024-11-29,Billing,Critical,Resolved
TK-19481,C-2259,2024-12-05,Feature Request,High,Resolved
TK-19482,C-2259,2024-12-18,Billing,High,Resolved
TK-19483,C-2259,2024-12-25,Billing,Medium,Closed
TK-19484,C-2260,2024-01-10,Billing,High,Resolved
TK-19485,C-2260,2024-07-12,Technical,Medium,Resolved
TK-19486,C-2260,2024-10-20,Billing,Critical,Resolved
TK-19487,C-2260,2024-10-30,Billing,High,In Progress
TK-19488,C-2260,2024-10-31,Technical,High,Resolved
TK-19489,C-2260,2024-11-04,Billing,Low,In Progress
TK-19490,C-2260,2024-11-04,Technical,Low,Resolved
TK-19491,C-2260,2024-11-15,Technical,Medium,Closed
TK-19492,C-2260,2024-11-18,Technical,Low,Resolved
TK-19493,C-2260,2024-11-20,Billing,Low,Resolved
TK-19494,C-2260,2024-11-23,Technical,Medium,Open
TK-19495,C-2260,2024-12-02,Technical,Low,Open
TK-19496,C-2260,2024-12-03,Onboarding,Medium,In Progress
TK-19497,C-2260,2024-12-06,Technical,Medium,Closed
TK-19498,C-2260,2024-12-08,Account,High,Open
TK-19499,C-2260,2024-12-23,Feature Request,High,Closed
TK-19500,C-2261,2024-01-01,Technical,High,Closed
TK-19501,C-2261,2024-03-25,Account,High,Resolved
TK-19502,C-2261,2024-10-14,Billing,High,In Progress
TK-19503,C-2261,2024-11-11,Technical,Critical,Closed
TK-19504,C-2261,2024-12-10,Billing,Medium,In Progress
TK-19505,C-2261,2024-12-18,Billing,Medium,Open
TK-19506,C-2262,2024-07-11,Billing,High,Resolved
TK-19507,C-2262,2024-10-20,Billing,Low,Closed
TK-19508,C-2262,2024-10-23,Technical,Low,Resolved
TK-19509,C-2262,2024-10-28,Technical,Low,Resolved
TK-19510,C-2262,2024-11-05,Billing,Low,Closed
TK-19511,C-2262,2024-11-22,Technical,Medium,Closed
TK-19512,C-2262,2024-11-25,Billing,Medium,Closed
TK-19513,C-2262,2024-12-08,Billing,Low,Resolved
TK-19514,C-2263,2024-01-11,Technical,Medium,Closed
TK-19515,C-2263,2024-10-10,Billing,Medium,Closed
TK-19516,C-2263,2024-10-12,Billing,Low,Closed
TK-19517,C-2263,2024-10-18,Technical,Low,Closed
TK-19518,C-2263,2024-10-27,Technical,Medium,Resolved
TK-19519,C-2263,2024-10-30,Technical,High,Closed
TK-19520,C-2263,2024-11-06,Technical,High,Closed
TK-19521,C-2263,2024-11-07,Feature Request,Medium,Closed
TK-19522,C-2263,2024-11-12,Technical,High,Resolved
TK-19523,C-2263,2024-11-12,Billing,High,In Progress
TK-19524,C-2263,2024-11-17,Technical,Critical,In Progress
TK-19525,C-2263,2024-12-01,Technical,Medium,Open
TK-19526,C-2263,2024-12-24,Onboarding,Low,Closed
TK-19527,C-2263,2024-12-28,Feature Request,Medium,Resolved
TK-19528,C-2263,2024-12-28,Technical,Low,Open
TK-19529,C-2263,2024-12-29,Technical,Critical,Resolved
TK-19530,C-2264,2024-05-19,Technical,High,Closed
TK-19531,C-2264,2024-08-27,Technical,Critical,Closed
TK-19532,C-2264,2024-10-28,Billing,Low,Open
TK-19533,C-2264,2024-11-09,Technical,Low,Closed
TK-19534,C-2264,2024-11-12,Billing,High,Closed
TK-19535,C-2264,2024-11-16,Account,Medium,Resolved
TK-19536,C-2264,2024-12-10,Technical,Low,Closed
TK-19537,C-2264,2024-12-18,Billing,Medium,Open
TK-19538,C-2265,2024-10-05,Technical,Medium,Resolved
TK-19539,C-2265,2024-10-19,Feature Request,High,Open
TK-19540,C-2265,2024-10-25,Account,High,Closed
TK-19541,C-2265,2024-10-29,Billing,Low,Closed
TK-19542,C-2265,2024-11-09,Onboarding,Critical,Closed
TK-19543,C-2265,2024-11-13,Technical,Critical,Resolved
TK-19544,C-2265,2024-11-13,Technical,Low,Closed
TK-19545,C-2265,2024-11-17,Billing,Low,Resolved
TK-19546,C-2265,2024-11-18,Onboarding,Medium,Resolved
TK-19547,C-2265,2024-12-02,Billing,Critical,Closed
TK-19548,C-2265,2024-12-04,Technical,Low,Resolved
TK-19549,C-2265,2024-12-12,Billing,Low,Closed
TK-19550,C-2266,2024-10-05,Account,Medium,Resolved
TK-19551,C-2266,2024-10-06,Feature Request,Low,In Progress
TK-19552,C-2266,2024-10-24,Onboarding,Medium,Closed
TK-19553,C-2266,2024-10-29,Account,Low,Resolved
TK-19554,C-2266,2024-11-04,Technical,Medium,Closed
TK-19555,C-2266,2024-11-09,Technical,Low,Closed
TK-19556,C-2266,2024-12-01,Billing,Low,Resolved
TK-19557,C-2267,2024-05-21,Technical,Medium,Open
TK-19558,C-2267,2024-10-11,Billing,Low,Resolved
TK-19559,C-2267,2024-11-03,Technical,High,Open
TK-19560,C-2267,2024-11-03,Billing,Critical,Resolved
TK-19561,C-2267,2024-12-03,Technical,High,Resolved
TK-19562,C-2267,2024-11-22,Billing,High,In Progress
TK-19563,C-2268,2024-02-12,Account,High,Open
TK-19564,C-2268,2024-02-22,Billing,High,In Progress
TK-19565,C-2268,2024-10-25,Technical,Critical,Resolved
TK-19566,C-2268,2024-10-27,Billing,Critical,Closed
TK-19567,C-2268,2024-11-02,Account,Low,Closed
TK-19568,C-2268,2024-11-04,Billing,Medium,Open
TK-19569,C-2268,2024-11-13,Technical,Medium,Resolved
TK-19570,C-2268,2024-11-18,Onboarding,Medium,In Progress
TK-19571,C-2268,2024-11-23,Account,High,Open
TK-19572,C-2268,2024-11-28,Technical,Medium,Closed
TK-19573,C-2268,2024-12-19,Feature Request,Medium,Resolved
TK-19574,C-2269,2024-03-29,Technical,Low,In Progress
TK-19575,C-2269,2024-10-07,Billing,Medium,Closed
TK-19576,C-2269,2024-10-19,Technical,Medium,Closed
TK-19577,C-2269,2024-10-29,Technical,High,Closed
TK-19578,C-2269,2024-10-31,Technical,High,In Progress
TK-19579,C-2269,2024-11-03,Feature Request,High,Closed
TK-19580,C-2269,2024-11-15,Onboarding,High,In Progress
TK-19581,C-2269,2024-11-25,Technical,Critical,In Progress
TK-19582,C-2269,2024-12-08,Billing,Medium,Resolved
TK-19583,C-2269,2024-12-21,Billing,Medium,Closed
TK-19584,C-2269,2024-12-22,Feature Request,High,Open
TK-19585,C-2270,2024-08-03,Account,Medium,Closed
TK-19586,C-2270,2024-10-27,Billing,Low,Closed
TK-19587,C-2270,2024-11-04,Billing,High,Closed
TK-19588,C-2270,2024-12-19,Billing,Low,Closed
TK-19589,C-2271,2024-04-12,Billing,High,Open
TK-19590,C-2271,2024-08-27,Billing,Medium,Open
TK-19591,C-2271,2024-10-06,Feature Request,Medium,Resolved
TK-19592,C-2271,2024-10-07,Technical,Medium,In Progress
TK-19593,C-2271,2024-11-10,Onboarding,Medium,Resolved
TK-19594,C-2271,2024-11-11,Billing,Medium,Closed
TK-19595,C-2271,2024-12-06,Account,Medium,Resolved
TK-19596,C-2271,2024-12-20,Technical,Critical,Resolved
TK-19597,C-2272,2024-03-02,Billing,Medium,Closed
TK-19598,C-2272,2024-06-17,Technical,High,Resolved
TK-19599,C-2272,2024-10-05,Billing,Medium,Closed
TK-19600,C-2272,2024-10-06,Billing,High,Open
TK-19601,C-2272,2024-10-07,Account,Medium,In Progress
TK-19602,C-2272,2024-10-12,Technical,High,Resolved
TK-19603,C-2272,2024-10-13,Billing,High,Closed
TK-19604,C-2272,2024-11-08,Billing,Medium,Closed
TK-19605,C-2272,2024-11-11,Feature Request,Low,Closed
TK-19606,C-2272,2024-11-25,Onboarding,Medium,Closed
TK-19607,C-2272,2024-11-25,Technical,Medium,Resolved
TK-19608,C-2272,2024-11-28,Billing,Low,Closed
TK-19609,C-2272,2024-12-05,Technical,Low,Closed
TK-19610,C-2273,2024-03-12,Onboarding,Medium,Resolved
TK-19611,C-2273,2024-10-09,Technical,Medium,In Progress
TK-19612,C-2273,2024-10-11,Billing,Critical,Closed
TK-19613,C-2273,2024-10-12,Feature Request,Medium,Closed
TK-19614,C-2273,2024-10-20,Technical,Low,Closed
TK-19615,C-2273,2024-10-23,Billing,Medium,Closed
TK-19616,C-2273,2024-10-24,Billing,High,Closed
TK-19617,C-2273,2024-11-11,Billing,High,Closed
TK-19618,C-2273,2024-11-18,Technical,High,In Progress
TK-19619,C-2273,2024-11-23,Technical,High,Closed
TK-19620,C-2273,2024-11-25,Billing,Low,Resolved
TK-19621,C-2273,2024-11-30,Feature Request,Low,Resolved
TK-19622,C-2273,2024-12-15,Account,Medium,In Progress
TK-19623,C-2273,2024-12-28,Billing,Low,In Progress
TK-19624,C-2274,2024-10-05,Billing,Medium,Resolved
TK-19625,C-2274,2024-10-15,Technical,Medium,Resolved
TK-19626,C-2274,2024-10-29,Onboarding,Low,Closed
TK-19627,C-2274,2024-11-03,Onboarding,High,Resolved
TK-19628,C-2274,2024-11-03,Onboarding,High,Resolved
TK-19629,C-2274,2024-11-25,Account,High,Closed
TK-19630,C-2274,2024-12-02,Billing,Medium,Closed
TK-19631,C-2274,2024-12-08,Billing,Critical,Resolved
TK-19632,C-2274,2024-12-09,Billing,High,Closed
TK-19633,C-2274,2024-12-11,Onboarding,Medium,Closed
TK-19634,C-2274,2024-12-19,Billing,Medium,Resolved
TK-19635,C-2274,2024-12-26,Account,High,Resolved
TK-19636,C-2274,2024-12-27,Technical,Low,Closed
TK-19637,C-2275,2024-06-15,Billing,High,Resolved
TK-19638,C-2275,2024-10-05,Technical,Low,Closed
TK-19639,C-2275,2024-10-15,Feature Request,High,Open
TK-19640,C-2275,2024-10-23,Billing,Medium,Closed
TK-19641,C-2275,2024-11-01,Technical,Low,In Progress
TK-19642,C-2275,2024-11-05,Billing,Critical,Resolved
TK-19643,C-2275,2024-11-08,Technical,Medium,Open
TK-19644,C-2275,2024-11-21,Billing,High,In Progress
TK-19645,C-2275,2024-12-22,Feature Request,High,Resolved
TK-19646,C-2276,2024-06-23,Billing,High,Closed
TK-19647,C-2276,2024-10-08,Technical,High,Resolved
TK-19648,C-2276,2024-10-09,Feature Request,Medium,Resolved
TK-19649,C-2276,2024-10-25,Technical,High,In Progress
TK-19650,C-2276,2024-10-30,Onboarding,High,Open
TK-19651,C-2276,2024-10-31,Technical,Medium,In Progress
TK-19652,C-2276,2024-10-31,Feature Request,Low,Resolved
TK-19653,C-2276,2024-11-05,Onboarding,Low,In Progress
TK-19654,C-2276,2024-11-13,Technical,High,Open
TK-19655,C-2276,2024-11-22,Feature Request,Low,In Progress
TK-19656,C-2276,2024-11-28,Account,Low,Closed
TK-19657,C-2276,2024-12-01,Technical,High,Closed
TK-19658,C-2276,2024-12-07,Account,Low,Open
TK-19659,C-2276,2024-12-11,Onboarding,Medium,Resolved
TK-19660,C-2276,2024-12-14,Feature Request,Medium,Open
TK-19661,C-2276,2024-12-30,Technical,Critical,Closed
TK-19662,C-2277,2024-06-10,Technical,High,Resolved
TK-19663,C-2277,2024-10-17,Feature Request,Low,Resolved
TK-19664,C-2277,2024-10-22,Billing,Low,Resolved
TK-19665,C-2277,2024-11-01,Technical,Low,Resolved
TK-19666,C-2277,2024-11-14,Onboarding,Medium,Closed
TK-19667,C-2277,2024-12-01,Technical,High,Resolved
TK-19668,C-2278,2024-10-09,Billing,High,Resolved
TK-19669,C-2278,2024-10-10,Technical,Medium,Resolved
TK-19670,C-2278,2024-10-15,Technical,Low,Closed
TK-19671,C-2278,2024-10-18,Billing,Medium,Resolved
TK-19672,C-2278,2024-11-02,Technical,Medium,Closed
TK-19673,C-2278,2024-11-04,Billing,High,Closed
TK-19674,C-2278,2024-11-19,Technical,High,Closed
TK-19675,C-2278,2024-12-09,Technical,Low,Resolved
TK-19676,C-2278,2024-12-25,Account,Low,Resolved
TK-19677,C-2278,2024-12-29,Onboarding,Low,Resolved
TK-19678,C-2279,2024-01-31,Technical,High,Closed
TK-19679,C-2279,2024-11-30,Billing,Medium,Closed
TK-19680,C-2279,2024-12-30,Technical,Medium,Resolved
TK-19681,C-2280,2024-03-07,Feature Request,Medium,Closed
TK-19682,C-2280,2024-04-20,Technical,Critical,Resolved
TK-19683,C-2280,2024-10-10,Technical,High,In Progress
TK-19684,C-2280,2024-10-23,Technical,Low,Resolved
TK-19685,C-2280,2024-11-24,Onboarding,Medium,Closed
TK-19686,C-2280,2024-12-01,Technical,Low,Resolved
TK-19687,C-2280,2024-12-08,Onboarding,Medium,Closed
TK-19688,C-2281,2024-10-28,Billing,Critical,Open
TK-19689,C-2281,2024-11-09,Onboarding,Medium,Closed
TK-19690,C-2281,2024-12-02,Technical,Medium,Resolved
TK-19691,C-2282,2024-03-25,Account,Low,Resolved
TK-19692,C-2282,2024-08-20,Account,Low,Closed
TK-19693,C-2282,2024-10-12,Technical,High,Closed
TK-19694,C-2282,2024-10-26,Account,Low,Closed
TK-19695,C-2282,2024-11-28,Technical,High,Closed
TK-19696,C-2283,2024-04-01,Account,Medium,Closed
TK-19697,C-2283,2024-09-13,Technical,Low,Resolved
TK-19698,C-2284,2024-05-27,Technical,High,Closed
TK-19699,C-2284,2024-12-15,Billing,High,In Progress
TK-19700,C-2285,2024-10-21,Billing,High,In Progress
TK-19701,C-2285,2024-10-27,Technical,Low,Closed
TK-19702,C-2285,2024-12-02,Feature Request,Low,Closed
TK-19703,C-2285,2024-12-12,Billing,High,Resolved
TK-19704,C-2285,2024-12-20,Technical,Medium,Resolved
TK-19705,C-2285,2024-12-26,Onboarding,High,Resolved
TK-19706,C-2285,2024-12-30,Technical,Medium,Closed
TK-19707,C-2286,2024-05-26,Technical,Medium,Resolved
TK-19708,C-2286,2024-10-06,Billing,Medium,In Progress
TK-19709,C-2286,2024-10-13,Feature Request,Low,Closed
TK-19710,C-2286,2024-10-22,Technical,High,Closed
TK-19711,C-2286,2024-11-04,Technical,High,Closed
TK-19712,C-2286,2024-11-05,Technical,Low,Open
TK-19713,C-2286,2024-11-06,Billing,Critical,Resolved
